"","Gam_P_Vector_All","Gam_Z_Vector_All","Gam_P_FDR_Vector_All","Gam_Z_FDR_Sig_Vector_All","Gam_P_Bonf_Vector_All","Gam_Z_Bonf_Sig_Vector_All"
"1",0.171629289617115,1.36698728934826,0.282639239647344,0,1,0
"2",0,0,0,0,0,0
"3",0,0,0,0,0,0
"4",0,0,0,0,0,0
"5",0,0,0,0,0,0
"6",0,0,0,0,0,0
"7",0,0,0,0,0,0
"8",0,0,0,0,0,0
"9",0,0,0,0,0,0
"10",0,0,0,0,0,0
"11",0,0,0,0,0,0
"12",0.04766429693551,1.98034926237382,0.0983567671109302,0,1,0
"13",0.00303696359563401,2.96397155350807,0.00940748558097359,2.96397155350807,1,0
"14",2.05787912872796e-05,4.25851662991413,0.000109558955032987,4.25851662991413,0.0926868759579071,0
"15",4.49793103563144e-10,6.23568928475996,1.03360619308592e-08,6.23568928475996,2.0258681384484e-06,6.23568928475996
"16",6.00170924674984e-13,7.20044334282029,3.60422645964817e-11,7.20044334282029,2.70316984473613e-09,7.20044334282029
"17",1.33517700735773e-11,6.7647737287671,5.011364367616e-10,6.7647737287671,6.01363724113919e-08,6.7647737287671
"18",2.41389860662666e-08,5.57937102011759,3.20713844373052e-07,5.57937102011759,0.000108721993242465,5.57937102011759
"19",1.00572626935792e-05,4.41593860921419,5.86001438187329e-05,4.41593860921419,0.0452979111718805,4.41593860921419
"20",9.44318520435505e-05,3.90447064716251,0.000419862844624039,3.90447064716251,0.425321061604152,0
"21",0.221723242359927,1.22195870819628,0.341415891825337,0,1,0
"22",0.351029843480257,0.932593591418088,0.48305481669266,0,1,0
"23",0.200511150114269,1.28009664029969,0.317100498635768,0,1,0
"24",0.0387804749928836,2.06650866595038,0.0829379199278005,0,1,0
"25",0.0223033191532148,2.28516219292746,0.0523471336456901,0,1,0
"26",0.00246834679879894,3.02719498741727,0.00784575439787611,3.02719498741727,1,0
"27",0.00184349181898714,3.11435237431159,0.00606064755672851,3.11435237431159,1,0
"28",0.00309758540571476,2.95788412559083,0.00957551452802971,2.95788412559083,1,0
"29",0.0152725265244667,2.4258513002505,0.0376299012397145,2.4258513002505,1,0
"30",0.0237664142391303,2.26088443457688,0.0551772833675479,0,1,0
"31",0.0678372058954854,1.82608668251636,0.132900728731303,0,1,0
"32",0.0991101349111849,1.64918307179998,0.18265114521659,0,1,0
"33",0.178627120268243,1.3449941607708,0.291076899308309,0,1,0
"34",0.306851677906549,1.02185046984827,0.435843568997507,0,1,0
"35",0.77911038634295,0.280478541623193,0.847499797641086,0,1,0
"36",0.458446363138259,-0.741407558151066,0.590798975557859,0,1,0
"37",0.133833527976915,-1.49915460691584,0.232377104860456,0,1,0
"38",0.0452632478737568,-2.00219979376173,0.0945476118520608,0,1,0
"39",0.011778523030928,-2.51871117285196,0.0302281867414812,-2.51871117285196,1,0
"40",0.00411087279538023,-2.86952619560741,0.0122133054554041,-2.86952619560741,1,0
"41",0,0,0,0,0,0
"42",0,0,0,0,0,0
"43",0,0,0,0,0,0
"44",0,0,0,0,0,0
"45",0,0,0,0,0,0
"46",0,0,0,0,0,0
"47",0,0,0,0,0,0
"48",0,0,0,0,0,0
"49",0,0,0,0,0,0
"50",0,0,0,0,0,0
"51",0,0,0,0,0,0
"52",0,0,0,0,0,0
"53",0,0,0,0,0,0
"54",0,0,0,0,0,0
"55",0,0,0,0,0,0
"56",0,0,0,0,0,0
"57",0,0,0,0,0,0
"58",0,0,0,0,0,0
"59",0,0,0,0,0,0
"60",0,0,0,0,0,0
"61",0,0,0,0,0,0
"62",0,0,0,0,0,0
"63",0,0,0,0,0,0
"64",0,0,0,0,0,0
"65",0,0,0,0,0,0
"66",0,0,0,0,0,0
"67",0,0,0,0,0,0
"68",0,0,0,0,0,0
"69",0,0,0,0,0,0
"70",0,0,0,0,0,0
"71",0,0,0,0,0,0
"72",0,0,0,0,0,0
"73",0,0,0,0,0,0
"74",0,0,0,0,0,0
"75",0,0,0,0,0,0
"76",0,0,0,0,0,0
"77",0,0,0,0,0,0
"78",0,0,0,0,0,0
"79",0,0,0,0,0,0
"80",0,0,0,0,0,0
"81",0,0,0,0,0,0
"82",0,0,0,0,0,0
"83",0,0,0,0,0,0
"84",0,0,0,0,0,0
"85",0,0,0,0,0,0
"86",0,0,0,0,0,0
"87",0,0,0,0,0,0
"88",0,0,0,0,0,0
"89",0,0,0,0,0,0
"90",0,0,0,0,0,0
"91",0,0,0,0,0,0
"92",0,0,0,0,0,0
"93",0,0,0,0,0,0
"94",0,0,0,0,0,0
"95",0.0503602286544276,1.95689147849735,0.102681063766203,0,1,0
"96",0.000471830137105749,3.49625919855508,0.00177685864341496,3.49625919855508,1,0
"97",1.54914444533527e-07,5.24662061358708,1.51844045219756e-06,5.24662061358708,0.000697734658179004,5.24662061358708
"98",5.06554080273411e-13,7.22352922107824,3.08313456425871e-11,7.22352922107824,2.28151957755144e-09,7.22352922107824
"99",4.00513910493695e-14,7.56082723946675,4.09980602923546e-12,7.56082723946675,1.8039146528636e-10,7.56082723946675
"100",3.19377756145892e-11,6.63734766096985,1.03487583718065e-09,6.63734766096985,1.4384774136811e-07,6.63734766096985
"101",2.78438444039364e-07,5.13748583774995,2.52331338421186e-06,5.13748583774995,0.00125408675195329,5.13748583774995
"102",0.000128468848743642,3.82937551443639,0.000555834481019562,3.82937551443639,0.578623694741364,0
"103",0.0122055933157392,2.50614390324692,0.0311643947245405,2.50614390324692,1,0
"104",6.93437404025051e-06,4.49569295845128,4.16988260043903e-05,4.49569295845128,0.0312324206772883,4.49569295845128
"105",6.56149666427124e-10,6.17631511018021,1.44160882809159e-08,6.17631511018021,2.95529809758777e-06,6.17631511018021
"106",1.07761579430876e-13,7.43102225246583,9.51682654424833e-12,7.43102225246583,4.85358153756665e-10,7.43102225246583
"107",3.12190202695452e-13,7.28903187068008,2.18419091617894e-11,7.28903187068008,1.40610467294032e-09,7.28903187068008
"108",1.25477494211803e-10,6.43255392316722,3.42357394021279e-09,6.43255392316722,5.65150633929961e-07,6.43255392316722
"109",5.42277072585982e-07,5.01071666018906,4.40869302333441e-06,5.01071666018906,0.00244241593492726,5.01071666018906
"110",0.000525919431529049,3.46719539813994,0.00196413028159771,3.46719539813994,1,0
"111",3.73418489556463e-08,5.50298297692233,4.65893871734711e-07,5.50298297692233,0.000168187687696231,5.50298297692233
"112",3.16568543397432e-12,6.97016541599399,1.3978673720216e-10,6.97016541599399,1.42582471946203e-08,6.97016541599399
"113",1.90604684373597e-13,7.35522576807435,1.4308058306978e-11,7.35522576807435,8.5848349841868e-10,7.35522576807435
"114",3.06270697313838e-12,6.97481632005465,1.36578536703121e-10,6.97481632005465,1.37944322070153e-08,6.97481632005465
"115",1.0039398484721e-08,5.73006191280292,1.53800852976814e-07,5.73006191280292,4.52174507751834e-05,5.73006191280292
"116",6.73785368011275e-06,4.50180578846742,4.06255595384576e-05,4.50180578846742,0.0303472929752278,4.50180578846742
"117",1.65214108130052e-05,4.30736065709574,9.0916146365753e-05,4.30736065709574,0.0744124343017756,0
